41231571,52,2421674092,False,2,6,11
100246000,100,5947460610,False,0,6,6
100246000,100,5821362457,False,2,11,15
107644273,21,383632171,True,5,4,11
145065875,123,6136830303,True,7,2,17
145065875,123,6130689536,False,0,3,5
145065875,123,6130591659,True,3,4,7
145065875,123,6057922460,True,5,4,19
145065875,123,6057841980,True,3,5,18
145065875,123,6057031059,True,2,0,5
145065875,123,6056961029,True,3,1,13
145065875,123,6056828463,False,4,2,4
145065875,123,6056228969,True,5,4,13
114559048,19,1974697195,False,13,5,11
114559048,19,1972824031,True,3,6,12
114559048,19,1972685076,True,11,6,18
81475303,41,6260386886,True,11,2,8
94155156,112,6028286082,False,1,10,5
94155156,112,6027756889,False,3,7,14
94155156,112,5471135598,True,2,10,9
94155156,112,4347297012,False,6,8,13
94155156,112,4210558498,True,0,6,26
94155156,112,4185683334,False,6,11,20
94155156,112,3368083254,False,5,10,9
94155156,112,2117469845,False,1,4,2
94155156,112,1949609142,True,1,4,14
94155156,112,1918959324,True,2,7,16
100758751,13,5138671532,True,3,1,18
101259972,62,6136444104,False,0,13,9
132739889,63,3473277774,False,9,2,10
89550641,63,3786958899,False,3,6,4
89550641,63,3609079759,False,11,6,15
89550641,63,3592614727,False,3,5,8
89550641,63,3580028562,True,7,7,23
89550641,63,3569464279,False,5,4,6
89550641,63,3563931981,True,9,1,10
94155156,40,5861478139,True,1,6,19
94155156,40,580506954,False,0,3,10
94155156,40,127380209,False,4,11,12
26771994,84,2792518645,True,3,3,11
26771994,84,2792438890,True,2,6,8
26771994,84,2785448115,True,0,10,15
133167741,15,5249692914,True,7,1,15
133167741,15,5218883339,True,10,2,18
133167741,15,5218841509,True,9,3,11
89550641,7,3473346767,False,2,9,11
89550641,7,3442222247,False,4,2,1
138857296,23,5924507520,True,5,3,15
138857296,23,5445755494,True,5,1,9
3916428,89,475880380,False,3,3,4
3916428,89,269927795,True,2,1,12
3916428,89,269910097,True,0,2,9
3916428,89,267690993,True,4,1,14
86723143,57,545836792,True,2,2,2
86723143,57,62376230,False,0,5,0
134556694,37,5590827911,True,2,4,21
134556694,37,5388748947,False,1,7,6
134556694,37,5161558663,True,2,3,18
134556694,37,3943262880,True,5,10,30
134556694,37,3249497023,True,9,4,14
41231571,84,4980888053,False,1,9,9
91698091,58,2181823003,True,6,5,17
132851371,109,4976841293,False,3,3,2
132851371,109,4565507375,True,5,2,8
132851371,109,4350011381,True,10,3,8
132851371,109,4260781528,False,6,4,4
132851371,109,3943204781,False,4,5,6
132851371,109,3859208891,False,1,5,3
132851371,109,3820170555,False,8,3,10
132851371,109,3750244771,True,11,1,9
132851371,109,2463855212,False,10,6,6
35504297,5,5876562764,False,1,8,4
35504297,5,5828740738,False,0,9,8
35504297,5,5828671544,True,3,2,18
100246000,107,5947393449,False,2,8,6
107644273,26,386418643,False,1,9,6
107644273,26,248289470,True,3,8,5
107644273,26,248258846,False,2,8,10
87276347,100,1949504719,True,4,0,12
87276347,100,1933095987,True,5,2,16
87276347,100,1872001156,True,1,4,18
87276347,100,1697230041,True,3,9,9
87276347,100,1673552043,True,4,6,10
87276347,100,1666424868,False,2,7,12
87276347,100,1599141056,True,8,1,12
87276347,100,1599039440,True,2,2,15
87276347,100,1598949387,True,4,2,14
87276347,100,1562149181,True,4,3,7
87276347,100,1561669495,True,5,3,16
41231571,55,5600057443,True,5,6,17
41231571,55,5588621158,True,3,2,14
41231571,55,4858009797,False,0,8,4
41231571,55,4857682196,True,6,3,20
41231571,55,4857149385,True,1,6,19
41231571,55,4802928342,True,4,5,17
41231571,55,4797689235,True,4,8,18
41231571,55,4744857442,False,1,4,6
41231571,55,4533855342,True,1,4,20
41231571,55,4456461343,False,2,5,1
41231571,55,4455391522,False,3,7,11
41231571,55,4349909776,False,0,7,7
41231571,55,3855045406,True,4,4,17
41231571,55,2836231646,True,5,1,12
41231571,55,78410925,False,1,9,2
41231571,55,67683588,True,5,1,13
87276347,97,3148575443,False,1,6,10
87276347,97,2549222661,True,6,4,14
70388657,54,135819191,False,4,5,4
89625472,56,557034762,False,3,5,5
89625472,56,119230193,False,3,4,4
173971950,94,6165261285,False,5,6,14
173971950,94,5877599976,False,2,7,8
173971950,94,5875973170,True,6,0,11
89137399,92,62393461,False,4,11,5
86785083,78,6165925064,False,1,6,4
129071882,37,6055443093,False,0,5,5
73562326,101,1049829712,True,6,6,9
73562326,101,1023482270,False,3,6,7
87285329,78,1155187590,False,7,5,6
132851371,41,3943262880,True,7,7,21
132851371,41,3364210383,True,10,0,8
132851371,41,3249593788,False,3,4,7
88271237,20,1453048038,True,1,2,12
88271237,20,1307951861,False,2,7,3
118678359,55,2893416032,False,2,8,12
181092754,54,5707271612,False,1,1,0
73562326,16,3364409216,False,0,13,10
73562326,16,3299540341,False,6,4,12
73562326,16,3230765456,True,7,3,7
73562326,16,3230649585,True,4,2,8
73562326,16,2674045536,True,1,1,5
73562326,16,787871901,False,1,1,1
73562326,16,770777219,True,6,2,9
73562326,16,739558954,True,7,6,16
73562326,16,739478650,True,2,2,10
73562326,16,641230160,False,4,6,14
73562326,16,616486143,True,3,9,24
150970092,21,5941365455,False,1,5,2
150970092,21,5904974175,True,9,1,4
150970092,21,5868174756,False,6,3,5
41231571,29,6213756711,True,2,3,15
41231571,29,5917225412,False,2,11,2
41231571,29,4971031352,True,4,1,12
41231571,29,4969185930,False,2,8,5
41231571,29,4968150000,True,3,7,37
41231571,29,4554867853,False,2,7,8
41231571,29,4531454265,True,6,1,8
41231571,29,3299636632,False,0,10,9
41231571,29,3297590251,False,2,7,5
87278757,66,2311283171,False,0,5,8
87278757,66,748188154,False,4,4,6
87278757,66,737730475,True,1,5,8
87278757,66,615876787,False,0,6,4
87278757,66,610447143,False,4,5,5
87278757,66,608911508,True,5,1,5
87278757,66,583783006,True,1,0,4
87278757,66,538749356,False,1,5,5
87278757,66,529548608,False,3,7,10
87278757,66,500109730,True,0,1,10
87278757,66,404918131,True,5,4,13
87278757,66,404832490,True,4,0,8
87278757,66,404759489,True,3,4,11
87278757,66,380364875,False,1,2,3
87278757,66,379250352,True,1,1,15
87278757,66,379226050,True,2,2,10
87278757,66,377803816,False,2,7,11
87278757,66,377724015,False,4,3,8
87278757,66,375117823,True,3,1,7
87278757,66,373877073,True,4,1,8
87278757,66,358502453,False,3,5,15
87278757,66,352594789,True,1,0,8
87278757,66,348640372,False,5,6,12
87278757,66,342557527,True,5,3,13
87278757,66,341039560,False,3,8,11
87278757,66,264386517,True,2,0,8
87278757,66,238759728,False,1,3,4
87278757,66,238002495,True,1,1,11
87278757,66,237899050,True,3,4,14
87278757,66,237209116,False,2,5,6
87278757,66,237148702,False,0,8,5
87278757,66,234046554,True,4,2,12
87278757,66,224276443,False,2,6,3
87278757,66,224077587,True,5,4,9
87278757,66,220771823,True,1,0,8
87278757,66,210876191,True,2,1,5
87278757,66,210704194,True,3,2,8
87278757,66,194234512,False,0,4,1
87278757,66,194060940,False,0,2,10
87278757,66,189161253,True,6,2,8
87278757,66,136680571,True,1,2,17
87278757,66,62306734,False,4,4,2
87278757,66,61845764,False,0,5,5
87278757,66,51953632,True,7,0,10
87278757,66,37626434,True,3,0,9
87278757,66,37623177,False,2,4,4
87278757,66,37353672,True,3,3,9
87278757,66,37347063,False,0,2,0
87278757,66,35840842,False,0,4,1
87278757,66,25626380,True,7,0,10
100758751,68,6058609483,True,5,7,16
202217968,106,6136360222,False,4,6,5
202217968,106,5968553041,True,18,2,9
202217968,106,5924343990,False,0,1,7
202217968,106,5878528618,True,8,2,9
202217968,106,5856672895,True,7,2,20
202217968,106,5182642986,False,5,8,17
35504297,64,5792603260,True,0,3,15
35504297,64,3859112825,True,1,13,16
35504297,64,3859017359,False,2,7,7
35504297,64,3781706342,False,1,8,13
408729743,69,6002092367,False,1,9,8
89137399,31,1167015394,False,3,9,9
89137399,31,1155187590,True,3,4,8
110583422,17,6265411829,True,7,4,15
110583422,17,6253693914,False,2,10,5
110583422,17,6253655862,False,5,4,3
20321748,89,215631045,False,0,3,2
85805514,49,226475401,False,3,8,11
89550641,9,2551170074,False,0,6,12
89550641,9,2418664928,False,6,5,10
89550641,9,2418580528,False,2,4,1
89550641,9,2378929428,True,14,4,18
89550641,9,2378720566,False,6,5,12
3916428,103,380331315,True,4,6,12
3916428,103,372675820,True,1,6,11
3916428,103,362613782,True,8,9,17
86723143,59,61920270,True,8,4,1
3916428,87,194809706,True,3,5,16
202217968,95,5458645536,False,2,4,2
132851371,33,5164670921,False,1,4,12
132851371,33,5159518668,True,4,6,15
132851371,33,5120427196,False,3,7,7
132851371,33,5059550669,True,8,4,15
88271237,83,5630188951,False,2,8,10
88271237,83,4080601137,True,0,5,15
88271237,83,1366806163,True,1,3,7
88271237,83,1307838367,True,1,1,3
81475303,48,6258488319,False,6,6,6
81475303,48,6253655862,False,2,8,5
73562326,64,1023536491,True,4,4,11
73562326,64,602248335,False,1,9,14
106809101,101,1402306247,False,4,8,8
106809101,101,1055648781,False,3,6,1
87276347,99,1481573737,False,1,5,1
87276347,99,1479034543,True,6,2,14
86723143,88,1553302534,False,5,1,14
86723143,88,739682788,False,2,5,9
86723143,88,739558954,False,5,6,13
86723143,88,610263617,False,0,3,2
86723143,88,555756888,True,2,7,7
86723143,88,547212421,True,6,3,8
86723143,88,475880380,True,1,1,14
86723143,88,357272623,True,2,4,15
92423451,68,4757460326,False,1,7,6
89625472,58,2147344757,False,2,7,2
207829314,8,4346780518,False,1,2,3
207829314,62,2790960321,True,3,3,38
132739889,11,3179476957,False,6,3,6
132739889,11,3161837859,False,4,6,5
140288368,96,5945802177,True,2,2,16
96196828,40,978618049,True,3,9,19
26771994,27,3580028562,False,1,16,12
26771994,27,3565640271,True,4,6,18
140288368,47,6280835954,True,11,4,12
93552791,26,2378929428,False,3,10,13
93552791,26,2352927036,False,2,9,6
89625472,89,224025205,False,5,6,9
89625472,89,37629117,False,0,2,0
89625472,89,37626434,True,7,0,9
89625472,89,37623177,False,1,5,4
88585077,10,1363065789,False,8,4,5
88585077,10,1195868984,True,10,1,10
88585077,10,961396538,True,8,3,3
177953305,112,5554269804,True,6,4,8
177953305,112,5218841509,False,3,7,7
86723143,25,1450619002,False,2,11,2
86723143,25,208178145,False,10,9,10
82327674,75,1363065789,False,3,7,5
82327674,75,1348167504,True,3,9,6
82327674,75,1322499491,True,2,2,4
82327674,75,1195868984,False,4,7,7
82327674,75,1126799680,False,1,7,8
82327674,75,1021952518,False,3,5,8
82327674,75,731308275,True,7,8,10
82327674,75,228601948,True,2,5,9
111291593,96,1082229628,False,1,6,6
111291593,96,961396538,False,2,2,7
111291593,96,937154024,False,3,5,12
111291593,96,936590634,True,7,2,15
111291593,96,902215347,True,5,1,16
111291593,96,898081782,True,3,0,5
111291593,96,886685269,True,5,3,11
107644273,85,119230193,False,3,3,5
41231571,27,555890593,False,5,5,3
202217968,38,5968688184,False,5,5,7
87278757,68,767701332,True,4,4,14
87278757,68,614561530,True,4,2,9
87278757,68,613149649,False,3,7,6
87278757,68,610510725,True,1,1,6
87278757,68,608853217,False,1,2,1
87278757,68,608748647,True,1,5,12
87278757,68,584015812,True,6,1,15
87278757,68,538795371,False,2,7,17
87278757,68,538674319,False,5,8,4
87278757,68,529793236,True,2,6,10
311360822,9,2761684165,False,5,4,1
106809101,52,3859112825,True,7,6,25
70388657,26,538795371,False,7,12,9
88585077,106,1347827480,True,10,2,12
88585077,106,1112880553,False,3,6,9
88585077,106,971965435,False,5,7,4
88585077,106,953348937,True,13,2,9
88585077,106,886685269,False,2,7,1
88585077,106,583356629,False,9,5,20
88585077,106,583274274,True,9,0,11
89598554,128,5439847114,False,3,7,8
89550641,16,2734554256,False,2,4,11
89550641,16,2730344894,False,2,5,5
89550641,16,2730231450,False,3,7,12
89550641,16,2712985060,True,4,2,16
89550641,16,2712739902,True,11,4,19
89550641,16,2521929716,True,3,1,9
89550641,16,2508984462,False,2,8,3
139280377,40,3535098233,True,5,5,23
139280377,40,3472379810,False,11,8,18
26771994,20,4063359785,False,2,6,9
26771994,20,4061671194,False,2,11,10
133167741,60,6186577016,False,8,3,7
140288368,40,6276384115,False,2,9,12
140288368,40,6268448777,True,2,6,21
91364275,10,5055931664,True,9,1,13
91460772,103,6057031059,False,1,7,3
86727555,66,2551219428,False,2,8,10
86727555,66,2547115445,True,4,4,12
88585077,17,1673354401,True,13,0,3
88585077,17,1352567764,True,6,4,15
88585077,17,1322294522,True,7,1,11
88585077,17,1112756917,False,8,5,8
88585077,17,348136127,True,6,3,12
94338967,60,1555036822,True,4,1,9
110583422,109,6030351176,False,9,5,7
110583422,109,6028477999,False,5,8,6
110583422,109,5901083770,True,7,2,8
110583422,109,5492147125,True,15,2,18
236858633,51,5986910760,False,2,5,6
87276347,33,3353989523,True,3,1,16
87276347,33,3295524365,True,5,1,12
87276347,33,3230765456,True,4,5,8
87276347,33,2933092997,True,4,2,25
87276347,33,2932903146,True,10,3,14
87276347,33,2932144938,True,0,2,16
87276347,33,2077571730,False,5,4,10
134556694,42,906538190,False,0,4,3
134556694,42,888647368,True,3,5,16
88271237,29,5737164359,True,1,6,13
132851371,48,3606910502,True,13,3,15
132851371,48,3592614727,True,6,1,7
132851371,48,3562026562,True,8,1,10
85805514,9,1145478517,True,3,6,8
85805514,9,584106752,False,5,5,8
154715080,52,5992735258,True,5,3,7
106809101,84,1100147939,True,1,3,12
106809101,84,1039946582,False,3,5,13
73562326,108,2798856666,False,1,5,8
73562326,108,2761620508,True,3,3,11
107644273,53,563999328,False,3,3,4
107644273,53,550964932,False,4,4,7
107644273,53,515547019,True,3,10,19
107644273,53,45152412,False,2,3,2
106809101,55,4893210050,True,3,5,17
70388657,21,3859112825,True,16,3,9
70388657,21,2421505139,False,9,4,7
70388657,21,2381831351,False,4,6,6
70388657,21,2379473270,True,13,2,11
70388657,21,2325627305,True,14,4,13
70388657,21,2308367637,True,19,1,14
70388657,21,2299658278,True,8,1,10
70388657,21,1979107752,False,4,6,3
70388657,21,1919071372,False,1,4,6
70388657,21,1010880836,False,1,3,1
70388657,21,912056397,True,11,1,13
70388657,21,907088466,False,1,3,0
70388657,21,610263617,False,1,2,2
70388657,21,397116985,True,7,0,9
70388657,21,373877073,True,10,0,6
70388657,21,341039560,False,5,4,12
70388657,21,210876191,True,9,2,3
70388657,21,101179029,False,1,6,3
92423451,13,5239092784,True,3,2,12
92423451,13,5236134089,True,2,1,7
92423451,13,4565197292,True,11,3,14
92423451,13,4555084908,True,6,0,17
92423451,13,3594540805,False,2,5,3
92423451,13,3594381943,False,4,6,15
92423451,13,3562026562,True,6,4,11
92423451,13,3249548115,False,0,7,4
412758827,120,6176943422,False,4,4,4
153351088,53,5881441907,True,3,5,13
153351088,53,5866187036,False,1,11,3
153351088,53,5847462091,True,4,2,15
153351088,53,5803052687,True,7,4,13
153351088,53,5795564255,True,5,0,14
155162307,95,6007340980,True,3,3,4
155162307,95,5976906289,True,14,0,10
155162307,95,5822251982,False,2,4,1
94049589,100,1570640141,False,3,6,5
110583422,10,5492227432,True,10,4,9
93552791,112,1855126661,True,4,2,17
123051238,72,2130306179,False,8,7,12
295697470,83,5384275091,True,0,3,15
86836744,86,342623939,False,2,6,10
86836744,86,340210848,False,0,3,4
91698091,51,2016482876,False,1,9,7
91698091,51,2016383165,True,3,0,13
91698091,51,1871349139,False,1,13,17
87360406,77,352872191,False,2,4,2
88271237,55,5747650660,False,5,6,11
88271237,55,5712001132,True,5,5,24
88271237,55,4983729131,True,7,2,14
88271237,55,4870027903,False,3,7,12
73562326,63,3352043080,False,5,8,10
88271237,84,1354131679,True,7,6,13
202217968,43,5305109594,False,4,6,8
85367644,91,5975734656,False,2,8,13
85367644,91,5893108253,True,13,2,22
85367644,91,5873919322,True,17,3,17
20321748,16,246302779,True,4,6,15
202217968,9,5926065815,True,9,4,15
124801257,8,6145307333,True,7,3,12
124801257,8,5919286556,False,5,2,5
86850560,106,5661324663,False,2,6,8
70388657,14,2077303843,False,7,5,7
70388657,14,1525847343,False,4,9,9
70388657,14,981038021,True,2,2,8
70388657,14,608911508,True,7,4,8
70388657,14,357272623,True,5,2,15
70388657,14,264386517,True,9,4,6
70388657,14,210010547,True,7,0,4
70388657,14,190344479,False,2,5,2
70388657,14,112605601,True,1,3,1
70388657,14,51953632,True,13,2,13
131237305,83,2790779078,True,1,6,18
246523528,76,5909237174,False,2,3,2
94338967,84,2001032297,False,3,3,6
41231571,15,1533879856,True,1,2,10
41231571,15,770551674,False,4,6,8
106809101,60,3576241375,True,4,3,14
106809101,60,3576001184,False,5,7,14
106809101,60,3364162010,True,5,1,17
106809101,60,3230765456,False,5,3,5
106809101,60,3051030608,True,2,1,12
94049589,84,6213756711,True,0,7,18
94049589,84,5407606145,True,0,8,12
94049589,84,5407485947,True,1,4,17
87285329,95,3230524940,False,4,8,2
87285329,95,3226648144,False,4,5,12
87285329,95,3226506568,False,1,5,4
87285329,95,1155037686,True,7,4,11
87285329,95,1117591334,True,8,3,20
87285329,44,3179476957,True,9,3,17
87285329,44,3169747378,True,14,0,10
94049589,55,2352856357,False,3,6,5
88553213,42,1022086748,False,1,7,7
88553213,42,1021952518,True,2,8,15
124801257,114,5857415725,True,3,1,15
277196834,47,6025416825,True,4,3,14
277196834,47,6021072493,False,5,11,13
100758751,85,5883194742,False,3,18,15
100758751,85,5819663125,False,0,13,6
100758751,85,5218841509,True,5,4,19
100758751,85,5058187459,True,3,8,15
94338967,55,2000926804,True,2,1,13
94338967,55,1932770748,True,5,5,15
94338967,55,1871349139,True,10,3,17
94338967,55,1570444819,False,4,5,9
94338967,55,1553302534,True,2,3,15
94338967,55,1553212619,False,8,5,22
173971950,1,5841671265,False,6,2,2
173971950,1,5808917426,True,11,2,8
177953305,120,6182232385,True,2,7,22
177953305,120,6178346778,False,2,7,12
35504297,87,3787058134,False,1,5,10
35504297,87,3766681094,False,1,5,8
35504297,87,3764167820,False,3,5,14
35504297,87,1918959324,False,3,8,9
89625472,8,2013467161,False,3,3,1
89625472,8,1555151673,False,6,6,1
89625472,8,1312430615,False,6,6,3
89625472,8,1307951861,True,13,1,4
89625472,8,1292425601,False,1,1,0
89625472,8,1213695986,False,4,2,3
89625472,8,1200937892,True,6,1,6
89625472,8,1042893534,False,7,9,4
89625472,8,767701332,True,8,5,14
89625472,8,555756888,True,6,0,9
89625472,8,404918131,True,12,6,8
89625472,8,182269698,False,1,7,3
89625472,8,152842256,True,12,0,3
89625472,8,79121724,False,1,2,1
89625472,8,37633163,False,2,9,8
89625472,8,37584550,True,5,1,14
89625472,8,37350093,True,4,1,9
91364275,59,5138671532,True,4,2,13
311360822,114,4061671194,False,1,7,7
177411785,114,6289790106,False,3,4,3
177411785,114,6268359594,False,10,4,6
177411785,114,6268281729,True,8,2,13
89034433,5,409811089,True,2,8,13
118678359,2,1124275214,True,9,3,7
171627713,128,6028718837,False,6,7,8
89625472,16,1525847343,False,1,10,4
89625472,16,62306734,False,2,3,5
89625472,16,25626380,True,3,4,20
87196890,27,6023817373,False,1,5,2
311360822,67,4967784803,False,8,6,11
311360822,67,4080601137,True,15,7,11
311360822,67,4078412913,True,11,10,16
311360822,67,4074821374,True,17,7,16
70388657,68,3564003018,True,10,3,17
70388657,68,980080186,True,10,5,25
70388657,68,220771823,True,7,0,7
70388657,68,217129298,True,9,0,6
3916428,64,2421505139,True,3,7,19
3916428,64,247898369,True,4,2,8
3916428,64,247305780,True,4,7,19
3916428,64,232753199,True,3,6,19
408729743,108,5885633186,False,4,8,9
87278757,26,4718545868,True,4,4,11
87278757,26,84837936,True,4,1,4
41231571,69,5540149413,True,1,3,12
41231571,69,4797814794,True,8,1,17
41231571,69,4728731972,True,7,0,19
41231571,69,4720625198,True,2,6,12
41231571,69,4456276818,False,0,8,3
41231571,69,4447610600,True,2,6,25
41231571,69,4441410542,False,3,12,4
41231571,69,4440670841,True,2,0,13
41231571,69,4359699009,True,7,8,15
41231571,69,4350011381,False,8,4,13
41231571,69,4347566397,True,5,2,11
41231571,69,3609225559,True,5,1,18
41231571,69,3569464279,True,8,2,12
41231571,69,3569316774,True,10,10,15
925571030,102,6078685621,False,0,8,6
925571030,102,5987320629,False,0,9,4
202217968,76,5363203916,False,5,1,1
117421467,100,3226648144,False,4,10,10
117421467,100,3174044578,False,1,8,8
117421467,100,3169592245,True,7,9,19
117421467,100,2077303843,False,0,7,8
86785083,38,2314432332,False,2,9,11
90423751,86,6160574901,True,4,3,20
90423751,86,6160474028,True,0,3,13
117421467,92,3569464279,False,3,5,9
117421467,92,1450619002,False,5,2,3
123051238,91,2013188506,True,8,2,16
123051238,91,2010320832,True,1,3,14
123051238,91,1855188599,True,4,4,10
123051238,91,1666308348,False,2,7,5
123051238,91,1530856031,True,1,3,9
123051238,91,1523269841,False,3,10,6
123051238,91,1460774743,True,2,0,16
123051238,91,1394567203,False,2,6,11
123051238,91,1113763348,True,4,9,14
171627713,48,6066863360,False,3,8,6
89550641,58,3584239266,True,8,6,17
89550641,58,3576333193,True,8,3,19
89550641,58,3576241375,False,2,9,6
89550641,58,3576001184,True,10,2,17
89550641,58,3562093731,False,11,5,5
89550641,58,3562026562,False,8,6,6
89550641,58,3561952591,True,6,4,11
89550641,58,3560068096,True,6,5,9
89550641,58,3552339511,True,4,0,11
89550641,58,3547324514,True,3,3,10
277196834,128,6026911293,False,4,9,11
277196834,128,5953097165,False,0,5,3
99983413,2,6136244492,True,10,5,15
123953528,128,5875930002,False,4,5,6
35504297,51,6127813228,True,2,14,16
35504297,51,5876454139,True,9,9,31
88585077,88,1414426633,True,2,3,22
88585077,88,310877880,True,3,1,15
91460772,27,5311655984,False,1,10,10
73562326,51,1534034009,False,7,11,20
73562326,51,1533879856,True,5,4,12
73562326,51,739682788,True,2,3,13
117421467,107,3230524940,False,2,2,6
117421467,107,3179289623,True,2,6,10
117421467,107,3179103132,True,3,5,14
117421467,107,2448201980,False,3,8,9
117421467,107,2329779065,False,3,7,12
117421467,107,2294692603,True,3,4,20
117421467,107,2159281122,False,5,10,11
85367644,72,5975673850,False,0,4,4
85367644,72,5893195673,True,17,7,14
207829314,86,5116830040,False,5,8,9
207829314,86,5116700231,True,0,6,21
207829314,86,2882133049,False,7,7,15
207829314,86,2881841250,True,2,3,13
207829314,86,2786032988,True,2,5,14
207829314,86,2785935504,True,0,4,6
277196834,3,6307404031,False,0,6,6
133167741,52,5138671532,False,2,3,4
153125655,9,5807103522,True,11,3,18
153125655,9,5804277958,True,7,0,13
153125655,9,5802801120,True,6,3,19
35504297,119,3854928326,False,1,6,6
35504297,119,3845544414,True,4,4,20
86727555,85,1697737102,True,3,2,15
127530803,126,6194882133,False,1,3,0
127530803,126,5885083268,True,6,1,17
94338967,83,1354131679,False,0,4,1
82327674,91,1667995496,False,0,5,3
82327674,91,447762824,False,2,2,3
82327674,91,346768921,False,1,8,2
82327674,91,237856842,False,6,10,12
131237305,84,2882133049,True,2,6,16
131237305,84,2795431634,True,1,2,20
92423451,21,5594267556,True,9,2,18
70388657,13,2712845793,False,4,7,6
70388657,13,2547115445,False,5,2,4
70388657,13,2381687924,False,2,5,3
70388657,13,2381152347,True,5,3,15
70388657,13,2378929428,True,8,6,19
70388657,13,2309808585,True,14,1,16
70388657,13,2075276122,False,2,7,4
70388657,13,1555444810,False,13,4,19
70388657,13,1555036822,False,4,4,3
70388657,13,1525690156,False,7,5,8
70388657,13,994504700,True,13,4,9
70388657,13,994330318,True,19,7,19
70388657,13,978618049,False,14,3,14
70388657,13,936590634,False,11,7,7
70388657,13,925010694,True,5,5,12
70388657,13,912178662,True,6,0,2
70388657,13,909504996,True,4,4,8
70388657,13,906664902,True,11,1,12
70388657,13,906538190,True,3,0,5
70388657,13,893553591,True,8,1,19
70388657,13,748188154,False,4,3,15
70388657,13,739558954,False,6,6,12
70388657,13,739478650,False,3,4,0
70388657,13,584015812,True,6,1,12
70388657,13,583783006,True,6,0,7
70388657,13,428277951,True,3,2,25
70388657,13,416972601,False,4,2,9
70388657,13,395809310,True,7,1,7
70388657,13,381248551,False,6,4,7
70388657,13,379195312,False,4,2,7
70388657,13,352872191,True,9,1,9
70388657,13,271123757,False,2,4,6
70388657,13,237103968,True,8,1,6
70388657,13,228601948,False,4,4,8
70388657,13,224260766,True,11,1,6
